ac07_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2007-09-153,105.28289401897753,85174.91362854776,446475.4346503758,317197.1162876555,140407.38737987063,139631.68703079788,775.700349072735,385725.1309200518,1816.488247253865,54155.886099520736,295.0328627920076,972.2,31.7,18.4,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,228234.96957160355,0.0,0.0,0.0,0.0,54447.45875372906,1167.8309976554801,9413.590905159339,16257.595474115113,1709.1984993009714,,,1011.3519482066237,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8092.910037501508,10245.549909814705,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,14.079213096588239,13.57202427531801,6.659214932341447,9.449653126725684,,8.561847770153289,1743.7198113394506,305.94282051370544,53.33678068236611,39.0670343987773,23.718949571615514,1.5855273648432018,1.5855273648432018,6.342109459372807,5.390793040466885,1.902632837811842,1.2684218918745613,0.31710547296864033,1.2684218918745613,3.805265675623684,1.5855273648432018,34.88160202655044,1.5220163025096765,12.430174669411512,3.4246491403215185,3.7417546132901585,10.14737513499649,57.71319608029254,30.759230877958114,82.13031749887784,84223743.54143365,68552770.20074728,,0.0113471772244017,0.0,0.3133904861813775,0.5666207850653311,1.0
2007-09-154,15.117894870541019,8624.29008364857,57749.41371170747,33405.875585763024,20432.751239446512,19933.22787630001,499.5233631465004,51930.92337086462,4378.203835411616,9539.414984812809,0.0,810.0000000000001,46.2,5.4,168.0,33.0,0.0,0.0,3.0,0.0,0.0,3.0,910702.8141541742,0.0,0.0,0.0,0.0,9523.934761136503,789.2139442238305,351.4894103586399,829.7551772906662,119.15282869118869,54.26104581678729,21.557520119485563,75.81856593627283,33.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1664.7164541619593,6916.916274920111,365.9120866257825,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.6683511952059233,1.6683511952059236,0.0,1.3704691234779518,0.0,0.0,40.2430290833388,33.525750398213454,21.525750398213454,8.005053585617771,7.634584462139819,2.2978820717279715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5957641434559434,0.0,0.0,0.0,4.336702390411847,0.0,1.2978820717279718,0.0,11.673404780823693,5.0050535856177705,1.0,5492859.762125132,5436957.138263029,,1.0973134545713755e-16,1.1102230246251563e-16,0.8754032455795245,0.7021179282720282,0.1856134957579565
2007-09-159,8.248806367349264,5173.520955429504,32236.366050617373,22594.449338288247,9993.308223838569,9895.34323706299,97.96498677557838,29341.87268163728,5002.456765063256,7381.84244130789,6.746419102047789,657.4,32.1,18.4,191.0,11.0,0.0,0.0,3.0,0.0,0.0,3.0,225223.34220413354,0.0,0.0,0.0,0.0,2524.8010612248772,573.4801061224878,68.46896555108083,557.4164457144484,20.0,,,27.74801061224877,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.749602122449754,1.0,0.0,1.0,0.0,0.0,52.31690828368713,6.248806367349263,4.248806367349263,4.749602122449755,4.749602122449755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.4992042448995087,0.0,1.0,5.749602122449755,2.4992042448995084,0.0,2831624.880882071,3596570.8754451005,,0.0018485082362365,0.0,0.9601938216470514,0.7496021224497543,0.1589717083163419
2007-09-160,26.538541166433713,14491.723593286986,76985.6739134648,52552.643802484126,24333.343801405885,24285.127546128657,48.216255277227454,68663.25162012994,4883.1774160645045,8828.940783873415,0.0,1004.9136082912755,47.0,3.5,130.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,468.85379113539864,289.29753166336474,900.0275738811844,2612.796023721463,356.4288340369637,,,28.529357706897038,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1034373129519055,8.34994185547474,0.6140718790073858,3.0,3.0,3.0,3.0,3.0,0.0,0.0,6.653701795626409,2.5715336147854644,0.0,0.6428834036963661,0.0,0.6428834036963661,328.7980927475629,38.76906045575573,7.092986572770988,9.511002217804606,10.664520187556453,7.071717440660027,0.6428834036963661,0.6428834036963661,0.0,0.0,0.0,0.0,0.0,0.6428834036963661,0.0,0.0,0.6428834036963661,3.2144170184818304,0.6428834036963661,0.6428834036963661,0.0,11.511002217804606,0.0,9.643251055445491,11312549.502815535,9058061.313257467,,0.0002273293168759,0.0,0.6762485147617487,0.7997489062872815,0.8797805451982065
2007-09-162,0.65,1801.0,9152.0,5597.0,3137.0,2918.0,219.0,7913.0,5418.0,2526.0,0.0,972.2,31.7,18.4,76.0,30.0,18.0,0.0,0.0,3.0,0.0,3.0,215000.0,0.0,0.0,0.0,0.0,750.0,6.0,2.0,204.0,10.0,,,15.99,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,588700.0,636900.0,,0.0,0.0,1.0,1.0,0.0
2007-09-163,21.936587790632043,27305.065774552735,136928.95710545513,92315.89498826792,44365.76613631983,43934.5812373409,431.1848989789343,122103.87680233984,5829.299405831486,23586.633510805514,123.25267651548968,936.6491674940456,33.8,18.2,60.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2179459.070185891,0.0,0.0,0.0,0.0,10051.0,120.0,1888.0,2660.6742342007506,0.0,,,106.79961527291233,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7325.0383565080565,8607.08770041388,2.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,6.277348468401501,0.18489897893433385,2.0,1.0,0.0,1.0,235.0553008921951,46.832045405204504,20.184898978934335,10.0,12.294292852540337,1.4622474473358347,0.0,2.184898978934334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.092449489467167,2.2773484684015006,0.2773484684015008,0.0,3.0,15.462247447335834,0.0,0.0,11865033.884495752,14419387.759135148,,0.0297970707393367,0.0,0.987347529037549,0.6586712816575867,0.0139413408020922
2007-09-165,8.524413781087429,4081.4094447460184,26769.42173973211,13585.649685060882,8488.449812778852,8341.115664809664,147.33414796918714,25690.87068757625,10158.06938146257,6387.123234545062,21.0,1006.2418873280706,43.7,5.9,285.0,22.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2830.0937734890326,88.03566481994172,14.424640530742916,396.5677527402288,2.6340088162742465,32.424531373606904,38.65040711403299,27.211345891481567,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,75.99187879089082,57.66395959696361,10.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.3422691782963137,3.7113458914815682,1.3422691782963136,0.0,0.0,0.0,20.059843845037804,10.053615069777882,4.684538356592627,3.3422691782963136,8.342269178296315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3422691782963136,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.026807534888942,4.026807534888941,2.0,1671604.320084968,1385181.194667864,,0.0324364920337987,0.0,0.9469394168213456,0.6739463852152923,0.0806721859882046
2007-09-167,7.498970276069421,7821.281719765475,48265.27815298564,33504.72751599507,14235.775923604751,14235.775923604751,0.0,44481.593609452495,5062.542229334969,6629.433046728712,0.0,657.4,32.1,18.4,187.0,56.0,0.0,0.0,3.0,0.0,0.0,3.0,2823326.831211562,0.0,0.0,0.0,0.0,5723.538216564165,465.9107643312833,1390.2056157116303,918.0184076441163,3.2589702760694204,,,42.82152866256661,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2312.9823340840326,1156.4911670420163,2.3129823340840323,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6517940552138841,1.0,0.0,0.0,0.0,20.0,38.9107643312833,27.303588110427768,6.303588110427768,5.651794055213884,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3035881104277682,0.0,0.0,1.0,3.651794055213884,0.0,1.0,0.0,8.955382165641652,0.6517940552138841,2.0,3874217.089178679,3345648.3545701783,,0.0047203077331776,0.0,0.9630146666111464,0.6517940552138841,0.1062168350157592
2007-09-168,12.681193632650738,20192.479044570497,119943.63394938262,74147.55066171175,37642.69177616143,37488.65676293701,154.03501322442162,108225.12731836272,6312.543234936744,19838.15755869211,5.253580897952212,657.4,32.1,18.4,200.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8229276.657795866,0.0,0.0,0.0,0.0,8744.198938775124,1187.5198938775122,617.5310344489192,2948.5835542855516,164.0,,,81.03198938775122,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1007.426288685152,6137.894306692014,5.072639922885962,0.0,3.0,0.0,3.0,0.0,0.0,0.0,11.250397877550245,21.0,0.0,1.0,,2.0,276.96613978957356,100.75119363265074,48.75119363265074,12.250397877550245,11.250397877550245,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,5.0,0.5007957551004915,5.0,86.0,15.250397877550245,4.500795755100492,2.0,15089175.119117929,13232229.124554899,,0.0105564891589299,0.0,0.9892657391027816,0.7496021224497543,0.014319944642283
2007-09-169,2.83,2512.0,15284.0,10584.0,4819.0,4816.0,3.0,13751.0,5727.0,3583.0,0.0,657.4,32.1,18.4,200.0,23.0,11.0,11.0,3.0,0.0,0.0,3.0,79250.0,0.0,0.0,0.0,0.0,1350.0,17.0,311.0,160.0,53.0,,,8.78,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,206.99331200930504,928.7699912765339,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,761500.0,643000.0,,0.0219634068452492,0.0,1.0,1.0,0.0
2007-09-172,6.5361502273920316,5394.047601543665,28367.760352868772,14461.467127973636,9521.271728100455,9441.727596847173,79.54413125328088,25624.290120780246,9544.5235596817,4075.024504473515,0.0,972.2,31.7,18.4,88.0,33.0,6.0,0.0,3.0,0.0,0.0,3.0,2144248.8239024105,0.0,0.0,0.0,0.0,1850.1765250131234,80.28075113696016,29.56150227392032,290.12300454784065,9.0,,,54.28075113696016,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,538.2633801163207,3081.9319233208066,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.628075113696016,0.0,2.628075113696016,0.0,0.0,0.628075113696016,55.14037556848008,11.256150227392032,6.628075113696016,3.628075113696016,3.628075113696016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.256150227392032,3.628075113696016,1.0,2392841.952642997,2708621.529639239,,0.0,0.0,0.9474523686939104,0.628075113696016,0.141285601585534
2007-09-178,30.352707569632166,12996.332605533364,78503.69606185044,40715.973893090086,30579.90243972443,29998.200321796157,581.7021179282721,69141.61120451272,13473.48817845184,10603.681078852398,0.0,810.0,46.2,5.4,174.0,28.0,0.0,0.0,3.0,3.0,0.0,3.0,1269476.5338612064,0.0,0.0,0.0,0.0,15828.768924080423,335.42358565440566,205.51058964136013,1345.1883266884092,281.8471713088113,68.30234581895758,37.23854715120956,107.58659442198461,28.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,504.65884462040214,3997.318286818864,3092.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,10.702117928272028,0.7021179282720282,1.0,1.0,0.0,2.0,61.297590903575504,42.80847171308811,24.808471713088114,22.106353784816086,10.106353784816084,1.7021179282720282,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4042358565440565,0.0,0.0,0.0,4.404235856544057,1.0,4.7021179282720285,0.0,16.808471713088114,13.106353784816084,15.0,8316832.060362974,7426064.423869634,,0.0039741717386838,0.0,0.945620578338876,0.7021179282720282,0.1825535230961586
2007-09-181,5.199999999999999,2876.0,15626.0,7351.0,5866.0,5633.0,233.0,13634.0,4805.0,2682.0,0.0,972.2,31.7,18.4,73.0,44.0,10.0,0.0,3.0,0.0,0.0,3.0,60000.0,0.0,0.0,0.0,0.0,800.0,65.0,104.0,88.0,0.0,,,14.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,270.0,368.0,60.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,45.0,11.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,546600.0,500900.0,,0.0,0.0,1.0,1.0,0.0
2007-09-182,3.8862143056160616,1294.7248454554576,7387.657240037397,4151.078543541257,2814.7155947493497,2796.7155947493497,18.0,6425.2567640621855,2876.946963100069,445.1894645538917,0.0,1009.4951015941992,47.0,3.7,133.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3500000.0,0.0,0.0,0.0,0.0,52.18251308440493,5.0,10.0,90.89658510614859,0.0,,,6.468569805459422,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.36375218073415,250.7275043614683,0.485002907645541,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.12125072691138525,0.0,0.0,0.0,0.0,0.0,0.0,3.6062536345569263,2.2425014538227703,1.1212507269113852,0.2425014538227705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121250726911385,1.0,3.0,917719.3363746941,899606.9316304348,,0.0062952147493358,0.0,0.8634346924990928,0.7997489062872815,0.1554087288412877
2007-09-187,70.6687909934333,70485.80248371512,380480.96805913287,272953.07166428166,113746.57000866618,113733.80945823608,12.760550430097469,330463.4702135668,3454.80192025532,48562.479349851295,168.48569194811108,447.6,33.8,18.2,88.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,16121475.342704859,0.0,0.0,0.0,0.0,29119.222217576465,2177.764716201033,13671.784713160543,11830.568969596228,7.042245504346052,299.62229842279936,20.84519130582167,320.46748972862105,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,336.4152681795489,407.07743549664906,273.59858014080015,0.0,3.0,3.0,0.0,3.0,0.0,3.0,2.3239405785946357,4.485910867891953,1.0,0.0,,11.15491477725425,275.61935262132374,254.28840031464225,87.05622517656366,25.795740422400453,26.795740422400453,0.23239405785946354,0.23239405785946354,4.647881157189271,0.0,0.0,0.23239405785946354,0.4647881157189271,0.0,13.943643471567812,0.23239405785946354,,0.23239405785946354,8.133792025081224,0.0,7.971821735783906,2.8591524628757083,60.72527286988213,45.457688819719685,29.049257232432943,77597881.81763145,75067130.14286695,,0.0228660967850444,0.0,0.2519517063786354,0.6586712816575867,0.9745212387691612
2007-09-189,1.225140877655789,3197.0851387512694,19137.381317606734,9476.891478557738,5943.750294823051,5812.139197815706,131.61109700734465,17935.52362123481,4969.6149193997135,4132.639630828502,0.0,999.762544815575,31.7,18.4,115.0,32.0,0.0,0.0,3.0,0.0,0.0,3.0,144713.91456046043,0.0,0.0,0.0,0.0,1357.7113164836835,46.417078523813146,32.15713048534868,300.7304734689182,0.0,,,24.155678407511175,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,227.66540993957756,651.4696594048614,150.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.2628521941394726,0.6314260970697363,1.0,0.0,0.0,0.0,30.051408776557892,6.894278291209209,5.525704388278945,2.8942782912092087,2.2628521941394726,1.6314260970697363,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.8942782912092087,1.0,0.0,0.0,3.0,0.0,1.0,0.0,6.894278291209209,3.6314260970697365,2.0,2294863.4083572663,2760160.0861333543,,0.0051913268684316,0.0,0.795977431124211,0.6314260970697363,0.5535458893148798
2007-09-192,14.55,11916.0,71208.0,51562.0,20651.0,20450.0,201.0,66206.0,6750.0,10148.0,0.0,819.3,37.1,17.3,265.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2954000.0,0.0,0.0,0.0,0.0,783.0,14.0,0.0,115.0,0.0,,,56.91,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,889.0,12.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,2.0,0.0,1.0,379.0,36.0,11.0,7.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,11.0,8.0,5.0,7052200.0,9687700.0,,0.0,0.0,1.0,1.0,0.0
2007-09-195,23.39,16479.0,87029.0,61897.0,27187.0,26966.0,221.0,78458.0,4906.0,26835.0,0.0,609.6,29.3,16.0,141.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1553000.0,0.0,0.0,0.0,0.0,7817.0,331.0,135.0,1432.0,13.0,,,120.84,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11691.0,2572.0,457.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,193.0,67.0,41.0,3.0,9.0,14.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,8.0,17.0,14.0,6172800.0,7183000.0,,0.0,0.0,1.0,1.0,0.0
2007-09-196,19.422869524603215,10006.975574789587,55398.80157840701,38557.25392815471,16708.374163123997,16624.63627193134,83.73789119265885,51601.845070205934,8963.135837269787,5311.979811086789,8.912630397552949,923.9,46.5,4.0,160.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,326121.24863773293,0.0,0.0,0.0,0.0,4727.616241956898,125.33108651653485,297.53862946342696,762.9230622017889,0.0,32.566061684164495,43.18293868696863,73.28602151236797,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0717330876739686,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,7.481913016402145,1.0,0.0,0.0,0.0,0.8102391270502681,383.71850269192123,29.92765206560858,10.10239127050268,6.671673889351877,5.8614347623016085,0.8102391270502681,0.8102391270502681,2.6204782541005365,2.6204782541005365,0.0,0.0,0.0,0.0,0.0,0.8102391270502681,26.737891192658847,0.0,5.8614347623016085,0.0,1.6204782541005363,0.0,16.72286952460322,0.0,3.2409565082010725,5735633.449568192,5247869.15806141,,0.011782223190778,0.0,0.8515719182535124,0.8102391270502681,0.782184859498442
2007-09-199,13.477130475396782,2922.0244252104144,15603.198421592999,11007.746071845293,4864.625836876002,4833.363728068661,31.262108807341153,14409.154929794071,3339.864162730214,1639.0201889132118,2.087369602447051,923.8999999999999,46.5,4.0,173.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,411378.75136226707,0.0,0.0,0.0,0.0,1360.383758043102,38.66891348346515,57.461370536573064,277.07693779821113,0.0,9.072347934391422,11.641630553240617,20.71397848763204,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5845410801931935,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.5180869835978554,2.0,0.0,0.0,0.0,0.18976087294973193,114.61219703644036,11.072347934391422,3.8976087294973194,3.3283261106481232,2.1385652376983915,1.189760872949732,0.18976087294973193,1.379521745899464,0.37952174589946386,0.0,0.0,0.0,0.0,0.0,0.18976087294973193,6.2621088073411535,0.0,2.1385652376983915,0.0,0.37952174589946386,0.0,7.277130475396783,5.0,0.7590434917989277,1688966.550431809,1462930.8419385902,,0.0122349608695436,0.0,0.4739405346968189,0.8102391270502681,0.649264455073081
2007-09-203,10.06,9277.0,48709.0,29459.0,17797.0,16414.0,1383.0,41873.0,12532.0,14260.0,0.0,881.1,32.7,18.0,250.0,52.0,0.0,0.0,3.0,3.0,0.0,3.0,2577000.0,2679910.0,0.0,0.0,0.0,3215.0,124.0,530.0,501.0,17.0,17.964285748497563,13.473214311373173,39.31805976887118,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7063.628292394199,3531.8141461970995,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,49.0,32.0,15.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,8.0,1.0,3312333.1562470356,3960829.048477374,,0.0436720723187222,0.0,1.0,1.0,0.0
2007-09-206,7.01,3685.0,24682.0,12251.0,7816.0,7503.0,313.0,23318.0,6223.0,2554.0,0.0,859.0999999999999,30.4,17.3,417.0,35.0,18.0,20.0,3.0,0.0,0.0,3.0,891000.0,0.0,0.0,0.0,0.0,3965.0,27.0,156.0,230.0,0.0,19.060423264294705,2.1178248071438563,17.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,205.1413580623513,1092.1877859801111,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,28.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,9.0,13.0,0.0,958000.0,1162000.0,,0.0287934429579065,0.0,1.0,1.0,0.0
2007-09-208,4.922304087007947,1793.110122774951,11930.633935836855,6420.614719422078,4500.665723310957,4171.9161276989325,328.7495956120253,11048.259249208924,3236.947709547741,1021.505323662165,0.0,819.3000000000001,37.1,17.3,300.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0,58000.98037745369,0.0,0.0,0.0,0.0,1590.9293815974754,552.885583370171,79.93420041142753,243.9685914479358,11.60019607549074,3.855805148410243,1.3478927704305845,5.203697918840827,8.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,177.49375403857192,351.1260666971673,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,14.82682047473643,0.0,1.2539561889898292,0.0,0.0,0.0,0.0,7.711610296820486,5.971580885496875,2.695785540861169,1.3478927704305845,1.3478927704305845,0.0,0.6739463852152923,0.0,0.0,0.0,0.0,0.0,1.8339659927643661,0.0,0.0,0.0,0.0,0.0,1.3478927704305845,2.0218391556458766,2.6018489594204137,1.9279025742051215,1.3478927704305845,1007016.5517883926,973835.1063395981,,0.0077363286135633,0.0,0.6425080903805346,0.6739463852152923,1.0
2007-09-209,8.143503416672964,3090.841604313369,19972.027808204184,11465.68532966288,6617.152710545637,6211.333369286496,405.8193412591412,18662.581535448808,5572.677044184413,2441.9936100078517,49.02260911474579,1156.1,43.3,6.0,356.0,23.0,0.0,5.0,3.0,0.0,0.0,3.0,810720.1366616045,0.0,0.0,0.0,0.0,1134.1827009545307,34.6124927810701,37.309075991268294,118.79663446469071,17.68357491796882,,,19.214009855772957,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.98653195201858,1275.4074058888173,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.8535886945210178,0.0,0.7541939863807045,0.0,0.0,0.0,16.2324578931304,14.676978947206536,3.098993095289745,2.6077826809017224,2.3447991089090405,0.49121041438802276,0.0,0.9824208287760455,0.0,0.0,0.0,0.0,0.0,1.8535886945210178,0.0,0.0,0.9824208287760455,2.8360095232970632,0.0,0.6081842937522907,0.0,5.531730270298907,3.098993095289745,2.2625819591421132,1417738.913115647,1217087.1451287922,,0.0480565743157378,0.0,0.61377535701317,0.7541939863807045,1.0
2007-09-210,24.1544622416277,18581.447890791616,106548.04975980222,73646.06873376838,32475.45071612148,31751.453216316608,723.9974998048729,93828.22656196222,5202.96240785309,15729.559448574735,27.070053913639267,925.8,32.1,18.8,161.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,1113876.1861653654,0.0,0.0,0.0,0.0,9570.982090405363,736.0596765673613,1486.522994178833,2054.191741516781,0.0,325.3557347273152,22.500922881253384,233.79797543152253,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2725.1588127822392,4260.233060986176,1431.2381228185247,0.0,3.0,0.0,3.0,3.0,0.0,3.0,5.595702545231779,2.588844088508209,2.164652977996225,1.5428737030546493,1.068143332883988,0.47473037017066133,432.4076498854328,17.466284627019164,4.925706838152376,11.185211725665738,17.950119500597662,0.9494607403413227,0.22661956858359067,0.9387151238395827,0.9387151238395827,0.10793697604092532,0.11868259254266533,0.11868259254266533,0.0,14.24191110511984,0.356047777627996,0.0,0.11868259254266533,3.2549692583106413,0.11868259254266533,0.8200325312969173,0.10793697604092532,12.706594195716908,32.40034776414764,12.105624439351864,17885351.567143586,18545252.841078766,,0.0252257702484738,0.0,0.2704195525833064,0.7199569046138857,0.8957512537737906
